T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
93074,820,1329,82,332780,202370,150500,1,1
93094,770,1198,80,298410,149450,177170,1,1
93114,731,1118,81,248640,110460,168910,1,1
93134,693,1070,98,186970,81200,152110,1,1
93154,668,1032,112,129150,40880,148470,1,1
93174,658,1000,109,89110,-23310,150080,1,1
93194,645,973,97,55300,-93240,138670,1,1
93214,625,951,84,12600,-151830,115570,1,1
93234,577,888,83,-40460,-197120,102760,1,1
93254,521,807,75,-93380,-239050,101220,1,1
93274,468,732,63,-138320,-287560,93660,1,1
93294,417,674,51,-181300,-335160,73990,1,1
93314,375,623,37,-226800,-376530,50190,1,1
93334,343,593,18,-271040,-415030,28910,1,1
93354,324,576,-1,-315980,-444850,10430,1,1
93374,315,580,-13,-364210,-460530,-6020,1,1
93394,308,597,-14,-413070,-466340,-16660,1,1
93414,312,632,-17,-451080,-477400,-17850,1,1
93434,340,694,-24,-467740,-505330,-10010,1,1
93454,395,790,-39,-464870,-545370,770,1,1
93474,469,918,-45,-451850,-584570,11060,1,1
93494,540,1051,-42,-435890,-613620,25410,1,1
93514,608,1171,-53,-404530,-646590,43470,1,1
93534,652,1218,-69,-356300,-685020,62020,1,1
93554,638,1138,-73,-315840,-700280,90090,1,1
93574,603,1013,-64,-288470,-681800,110950,1,1
93594,599,946,-62,-259140,-652400,92820,1,1
93614,635,991,-51,-226590,-620970,27510,1,1
93634,716,1132,-47,-194040,-589190,-59990,1,1
93654,844,1366,-53,-154490,-566510,-137130,1,1
93674,960,1549,-78,-111790,-547960,-187950,1,1
93694,981,1516,-78,-79520,-512400,-191380,1,1
93714,886,1289,-62,-77280,-431410,-144130,1,1
93734,789,1084,-37,-82390,-331590,-102760,1,1
93754,728,995,-21,-74340,-244930,-120470,1,1
93774,720,1008,-16,-47880,-181930,-174580,1,1
93794,756,1082,-21,-4970,-138670,-215670,1,1
93814,801,1147,-37,41300,-100240,-218470,1,1
93834,781,1101,-35,71610,-43330,-179200,1,1
93854,710,985,-28,87640,33600,-117950,1,1
93874,629,858,-21,111090,104440,-71470,1,1
93894,542,744,-10,146370,158340,-57470,1,1
93914,495,692,-18,190960,194600,-64680,1,1
93934,460,654,-28,241640,216930,-65520,1,1
93954,438,629,-44,280210,245770,-42420,1,1
93974,399,587,-43,297080,293160,-3570,1,1
93994,369,561,-39,296730,355460,32550,1,1
94014,348,551,-31,299250,407680,49070,1,1
94034,348,563,-35,312060,439460,50750,1,1
94054,358,576,-42,332920,452900,45850,1,1
94074,381,610,-53,349230,466200,35420,1,1
94094,403,655,-56,358750,485240,11550,1,1
94114,444,737,-60,360920,511770,-27510,1,1
94134,483,828,-53,359520,538790,-76230,1,1
94154,536,957,-44,359730,560350,-125300,1,1
94174,609,1096,-45,374920,563710,-163870,1,1
94194,654,1185,-38,402010,550620,-174510,1,1
94214,658,1186,-11,418180,541660,-151200,1,1
94234,643,1143,12,427560,529200,-110810,1,1
94254,660,1144,13,450870,488180,-84000,1,1
94274,699,1202,13,483210,423220,-84490,1,1
94294,771,1309,11,497770,368130,-89040,1,1
94314,840,1412,12,492310,330610,-73430,1,1
94334,884,1479,32,467460,311290,-36610,1,1
94354,874,1477,67,428260,303520,7210,1,1
94374,841,1395,78,391790,284060,51520,1,1
94394,781,1245,76,370790,232610,101570,1,1
94414,735,1140,77,343490,178010,147630,1,1
94434,707,1088,84,299320,138110,160790,1,1
94454,690,1057,98,244720,106820,146160,1,1
94474,684,1045,107,187810,73290,130130,1,1
94494,677,1041,105,139300,23590,121450,1,1
94514,660,1006,89,100100,-39900,117880,1,1
94534,611,924,84,60200,-102270,118300,1,1
94554,550,830,84,9310,-150220,121520,1,1
94574,477,725,82,-47670,-188790,120120,1,1
94594,426,658,67,-98350,-232610,107240,1,1
94614,390,619,56,-139930,-284620,84420,1,1
94634,366,594,35,-179620,-335650,58240,1,1
94654,349,588,20,-223090,-378000,32130,1,1
94674,338,590,6,-272230,-407470,8400,1,1
94694,331,608,0,-325010,-424900,-9940,1,1
94714,342,643,-8,-374780,-437640,-20300,1,1
94734,369,704,-20,-412860,-456540,-21560,1,1
94754,404,775,-26,-436100,-482300,-15680,1,1
94774,443,856,-28,-449050,-507990,-2520,1,1
94794,496,954,-35,-440160,-564130,40810,1,1
94814,551,1043,-45,-409290,-601790,62230,1,1
94834,600,1111,-52,-370650,-633640,83020,1,1
94854,632,1130,-58,-333760,-649880,100660,1,1
94874,643,1100,-58,-299110,-649250,106680,1,1
94894,647,1068,-52,-264600,-634550,91210,1,1
94914,674,1075,-44,-226310,-615930,51590,1,1
94934,723,1142,-45,-185220,-597660,-6230,1,1
94954,778,1224,-53,-145600,-577570,-66290,1,1
94974,827,1282,-58,-113330,-544670,-103180,1,1
94994,865,1314,-51,-90930,-493430,-116900,1,1
95014,887,1320,-45,-71680,-431410,-122500,1,1
95034,886,1287,-41,-50190,-367360,-132650,1,1
95054,851,1216,-36,-31570,-297430,-147280,1,1
95074,797,1121,-20,-14770,-223510,-154840,1,1
95094,754,1055,-10,10640,-158620,-156730,1,1
95114,729,1015,-15,47740,-109410,-152740,1,1
95134,709,969,-22,86100,-63910,-135310,1,1
95154,687,934,-26,114730,-7770,-118300,1,1
95174,650,896,-19,133000,61040,-108290,1,1
95194,606,848,-11,155610,123200,-97160,1,1
95214,571,807,-16,191520,164920,-76230,1,1
95234,533,753,-27,230720,197120,-43820,1,1
95254,480,681,-29,259210,236250,-9870,1,1
95274,438,631,-29,275310,284620,16730,1,1
95294,401,591,-30,292110,325150,32200,1,1
95314,375,564,-36,307370,359870,41650,1,1
95334,351,542,-38,319200,392140,46060,1,1
95354,337,533,-43,327950,422100,44730,1,1
95374,336,538,-42,334460,448490,34650,1,1
95394,351,562,-48,336840,472500,14910,1,1
95414,373,602,-41,337610,492100,-16380,1,1
95434,416,684,-36,341740,505120,-60410,1,1
95454,483,814,-35,356930,505890,-111510,1,1
95474,588,983,-43,379190,498400,-155680,1,1
95494,688,1198,-48,397670,493290,-184310,1,1
95514,741,1309,-37,408520,495180,-187180,1,1
95534,723,1293,-9,411460,501340,-157290,1,1
95554,673,1197,22,417690,491260,-110110,1,1
95574,648,1120,29,441560,443870,-62650,1,1
95594,674,1122,28,471030,374290,-29680,1,1
95614,745,1219,18,483630,314860,-23730,1,1
95634,834,1369,19,472150,278530,-36960,1,1
95654,911,1520,25,440930,263410,-42350,1,1
95674,925,1558,49,399420,255640,-12180,1,1
95694,853,1420,81,353430,244440,62580,1,1
95714,769,1216,87,320250,206780,144550,1,1
95734,714,1085,80,300580,145320,181860,1,1
95754,687,1024,79,269570,93870,166950,1,1
95774,668,1014,91,218190,61320,128310,1,1
95794,661,1010,100,159110,32760,101990,1,1
95814,652,1000,102,107520,-8960,103320,1,1
95834,640,969,94,65590,-66080,115570,1,1
95854,607,910,85,27790,-127750,120330,1,1
95874,562,845,75,-12740,-182490,108080,1,1
95894,506,771,68,-57960,-228690,86310,1,1
95914,445,693,61,-108570,-266350,71120,1,1
95934,385,614,54,-160860,-299880,65940,1,1
95954,350,571,37,-207690,-337330,59010,1,1
95974,333,553,18,-248850,-376740,41650,1,1
95994,326,561,4,-290710,-406910,15750,1,1
96014,331,591,-7,-336000,-424620,-12110,1,1
96034,349,641,-11,-381220,-434700,-32970,1,1
96054,376,710,-8,-420070,-443170,-39200,1,1
96074,409,787,-11,-444150,-459900,-27510,1,1
96094,454,873,-17,-448280,-491890,-840,1,1
96114,536,994,-43,-429660,-539910,28770,1,1
96134,612,1120,-58,-394800,-591150,46620,1,1
96154,648,1182,-53,-367010,-616350,57680,1,1
96174,628,1122,-38,-352450,-613760,83440,1,1
96194,607,1026,-44,-328160,-610400,122780,1,1
96214,603,957,-48,-281400,-617260,136920,1,1
96234,625,972,-42,-234360,-611520,103390,1,1
96254,688,1077,-33,-200410,-585760,34720,1,1
96274,778,1233,-32,-167720,-557900,-36960,1,1
96294,884,1380,-55,-127820,-538300,-84910,1,1
96314,946,1434,-70,-82530,-521920,-101780,1,1
96334,899,1329,-51,-51030,-480270,-105000,1,1
96354,815,1170,-29,-48020,-398230,-105910,1,1
96374,761,1059,-26,-40880,-315350,-103740,1,1
96394,743,1022,-26,-15820,-253750,-111300,1,1
96414,732,1022,-14,11970,-196980,-131390,1,1
96434,744,1045,-26,39970,-139790,-153930,1,1
96454,736,1023,-29,79660,-97930,-159180,1,1
96474,710,987,-30,109970,-46690,-136010,1,1
96494,655,918,-12,127960,20090,-108010,1,1
96514,603,841,-12,145110,88900,-80080,1,1
96534,551,758,-16,175350,137340,-50680,1,1
96554,510,708,-24,213500,170730,-27020,1,1
96574,479,679,-31,247030,205660,-17570,1,1
96594,439,643,-30,273770,242690,-13160,1,1
96614,409,604,-36,293020,334250,30170,1,1
96634,374,565,-33,298900,374220,49000,1,1
96654,357,547,-32,304010,409290,50750,1,1
96674,348,545,-32,312410,432530,38010,1,1
96694,356,563,-27,320390,448490,18830,1,1
96714,381,599,-32,329980,455910,-4550,1,1
96734,422,662,-34,339780,461160,-36890,1,1
96754,476,762,-37,348110,469210,-85680,1,1
96774,541,895,-39,354690,480130,-141890,1,1
96794,603,1040,-34,361900,489720,-179760,1,1
96814,655,1147,-22,371560,492660,-179340,1,1
96834,676,1184,-4,384300,484260,-142310,1,1
96854,684,1170,12,402080,458360,-95690,1,1
96874,688,1153,22,423290,417410,-70140,1,1
96894,716,1191,22,443800,366940,-73780,1,1
96914,767,1273,21,455770,318150,-85120,1,1
96934,826,1369,18,452900,280280,-78540,1,1
96954,873,1441,24,431480,259840,-45220,1,1
96974,870,1432,54,393680,253400,7560,1,1
96994,821,1342,80,355670,237790,60130,1,1
97014,781,1246,81,336770,188790,97300,1,1
97034,761,1171,75,323680,125440,115080,1,1
97054,750,1140,70,289590,81760,112980,1,1
97074,738,1125,84,232400,61390,101640,1,1
97094,715,1101,99,172900,39200,95970,1,1
97114,683,1044,102,127190,-4550,100940,1,1
97134,637,960,96,92470,-64330,110250,1,1
97154,586,878,88,58310,-124950,114520,1,1
97174,541,796,75,17570,-175000,111510,1,1
97194,493,719,72,-30170,-212310,101780,1,1
97214,446,661,67,-82390,-241150,81900,1,1
97234,407,621,64,-132650,-271740,55440,1,1
97254,378,594,54,-176610,-309050,31220,1,1
97274,353,580,40,-215250,-350140,10780,1,1
97294,352,592,22,-251090,-390320,-7000,1,1
97314,367,630,3,-288680,-420420,-22960,1,1
97334,392,684,-7,-328370,-437500,-32830,1,1
97354,427,752,-13,-363510,-448350,-33040,1,1
97374,455,820,-14,-391510,-456190,-18900,1,1
97394,482,874,-15,-407960,-468230,8400,1,1
97414,525,942,-22,-402220,-496790,34790,1,1
97434,576,1018,-39,-376740,-535640,47040,1,1
97454,601,1071,-38,-351680,-559720,53760,1,1
97474,583,1049,-26,-334740,-563220,74550,1,1
97494,561,965,-24,-310730,-566650,118370,1,1
97514,577,922,-34,-269430,-577010,151480,1,1
97534,634,978,-28,-223650,-577850,129010,1,1
97554,706,1108,-20,-185570,-560350,60130,1,1
97574,810,1277,-33,-146510,-544600,-10430,1,1
97594,897,1411,-50,-102130,-538370,-56140,1,1
97614,903,1390,-49,-63910,-518560,-70770,1,1
97634,862,1265,-47,-35700,-474180,-57470,1,1
97654,813,1146,-42,-13440,-415380,-47390,1,1
97674,783,1090,-30,630,-345030,-69370,1,1
97694,791,1120,-15,10360,-268520,-110110,1,1
97714,832,1212,-16,34650,-208530,-150010,1,1
97734,860,1252,-31,77210,-170940,-172130,1,1
97754,819,1160,-37,116060,-130060,-151830,1,1
97774,727,997,-20,133070,-61250,-97020,1,1
97794,660,897,-17,141540,17920,-56910,1,1
97814,585,812,-2,160230,80570,-52710,1,1
97834,553,772,-14,192150,122710,-58800,1,1
97854,522,726,-25,235200,144830,-52220,1,1
97874,483,682,-21,262710,179270,-27650,1,1
97894,456,652,-28,273910,227710,-910,1,1
97914,421,612,-25,283010,270970,20440,1,1
97934,392,572,-29,285740,314160,39550,1,1
97954,354,529,-20,285390,353850,51590,1,1
97974,340,515,-18,288960,384930,50050,1,1
97994,334,520,-16,303590,398230,37170,1,1
98014,349,528,-24,320250,401520,23590,1,1
98034,360,536,-23,326480,407330,11480,1,1
98054,388,585,-19,320040,422590,-15400,1,1
98074,447,704,-14,316400,435190,-71540,1,1
98094,547,901,-24,329420,433160,-144760,1,1
98114,666,1138,-22,348950,425530,-203980,1,1
98134,770,1314,-13,360360,425950,-218400,1,1
98154,812,1364,-6,367150,428540,-176120,1,1
98174,758,1272,9,377230,420420,-119210,1,1
98194,692,1164,32,389620,401100,-89180,1,1
98214,672,1119,43,406280,367570,-77700,1,1
98234,744,1196,24,427210,314300,-62510,1,1
98254,831,1324,20,443030,255850,-47040,1,1
98274,912,1495,34,432810,224700,-44590,1,1
98294,959,1591,47,401590,216440,-50820,1,1
98314,915,1493,65,372610,201250,-22400,1,1
98334,825,1303,75,345310,176820,54250,1,1
98354,760,1177,78,320180,141680,115570,1,1
98374,722,1099,80,294700,99680,131320,1,1
98394,702,1054,87,261800,60130,128100,1,1
98414,712,1070,86,218540,26390,116060,1,1
98434,717,1094,88,174790,-51660,77000,1,1
98454,688,1055,88,88410,-94920,83440,1,1
98474,626,947,87,42070,-135800,104370,1,1
98494,562,839,81,560,-181090,109970,1,1
98514,507,746,71,-36610,-228620,97720,1,1
98534,455,668,60,-78890,-266560,76860,1,1
98554,416,617,51,-125300,-297010,52290,1,1
98574,380,580,44,-175630,-320110,26670,1,1
98594,348,556,40,-226310,-340200,6510,1,1
98614,323,540,30,-271460,-362950,-5740,1,1
98634,314,543,15,-308280,-390600,-12670,1,1
98654,323,567,4,-339570,-416570,-17500,1,1
98674,353,627,-5,-366660,-437290,-22470,1,1
98694,391,703,-9,-385980,-457170,-24430,1,1
98714,442,807,-13,-395640,-478310,-15400,1,1
98734,516,940,-19,-392210,-504490,8470,1,1
98754,594,1082,-20,-377720,-531230,44310,1,1
98774,671,1197,-24,-350210,-561050,80010,1,1
98794,721,1263,-44,-309050,-593390,93520,1,1
98814,692,1195,-43,-274890,-603540,99960,1,1
98834,615,1031,-29,-251370,-587230,127120,1,1
98854,578,900,-26,-217980,-570780,144760,1,1
98874,618,916,-29,-171640,-560140,106890,1,1
98894,713,1092,-22,-123900,-546140,10640,1,1
98914,881,1395,-39,-77700,-534380,-84350,1,1
98934,1046,1660,-76,-35000,-522970,-131180,1,1
98954,1072,1678,-75,-11830,-480550,-132510,1,1
98974,931,1387,-44,-6020,-400890,-92260,1,1
98994,825,1134,-49,17990,-332430,-48090,1,1
99014,770,1043,-40,44590,-270620,-71890,1,1
99034,745,1055,-16,48650,-189420,-142100,1,1
99054,745,1088,0,63350,-122710,-185920,1,1
99074,780,1114,-26,108920,-93590,-171500,1,1
99094,797,1123,-40,157290,-68810,-131950,1,1
99114,750,1068,-35,176190,-6860,-103530,1,1
99134,660,926,-22,185080,66360,-77980,1,1
99154,577,792,-22,198730,130200,-44520,1,1
99174,495,685,-14,220500,177170,-28910,1,1
99194,440,631,-4,244930,215950,-25340,1,1
99214,413,598,-14,276430,237580,-10360,1,1
99234,390,558,-27,302890,253540,27300,1,1
99254,355,499,-31,306530,289590,68110,1,1
99274,318,453,-20,296170,340550,82320,1,1
99294,306,451,-14,294210,378910,60200,1,1
99314,322,483,-15,307720,391650,21490,1,1
99334,346,520,-25,322070,393540,-8960,1,1
99354,371,558,-23,324170,404110,-29890,1,1
99374,415,635,-24,320530,422660,-56700,1,1
99394,475,742,-24,324450,435260,-95130,1,1
99414,542,881,-19,330680,443660,-140630,1,1
99434,617,1042,-5,335650,449330,-180460,1,1
99454,710,1204,-8,351960,443100,-197190,1,1
99474,770,1306,-10,383670,418110,-184100,1,1
99494,779,1308,0,402220,399350,-151550,1,1
99514,734,1233,37,402080,391930,-110740,1,1
99534,742,1238,35,410690,366380,-86590,1,1
99554,800,1318,20,445620,299670,-90370,1,1
99574,859,1398,25,461370,246470,-77840,1,1
99594,924,1513,39,438480,232400,-42070,1,1
99614,970,1589,42,411880,220220,-15470,1,1
99634,959,1573,56,398230,191870,9310,1,1
99654,902,1456,67,376110,163590,49980,1,1
99674,836,1310,72,344750,134890,102060,1,1
99694,787,1209,73,312620,102620,136430,1,1
99714,748,1152,90,271740,73500,133140,1,1
99734,719,1111,100,222110,46620,117250,1,1
99754,707,1071,85,183750,1050,114940,1,1
99774,685,1016,76,155960,-58520,123340,1,1
99794,643,957,80,114380,-100730,124740,1,1
99814,580,883,90,57610,-126280,112490,1,1
99834,523,784,84,6650,-159880,99260,1,1
99854,473,704,71,-30730,-208810,91350,1,1
99874,433,647,58,-66150,-259490,78820,1,1
99894,394,605,49,-109900,-298270,57960,1,1
99914,363,572,40,-160370,-325430,36190,1,1
99934,340,547,19,-208600,-350630,20370,1,1
99954,320,531,7,-255010,-371490,10220,1,1
99974,306,525,2,-305200,-381150,3430,1,1
99994,299,535,5,-355880,-383530,-1330,1,1
100014,317,576,-1,-393890,-393400,-4620,1,1
100034,363,660,-10,-411250,-419790,-7000,1,1
100054,433,798,-11,-413840,-452830,-5390,1,1
100074,503,940,-6,-410410,-482370,6230,1,1
100094,616,1131,-21,-395710,-517020,31710,1,1
100114,751,1344,-53,-355810,-569310,60340,1,1
100134,788,1387,-53,-304710,-616770,83090,1,1
100154,732,1230,-44,-276780,-622090,115080,1,1
100174,688,1095,-41,-257250,-603470,149590,1,1
100194,664,1049,-20,-224210,-584920,142450,1,1
100214,663,1037,-14,-189980,-558740,88620,1,1
100234,738,1124,-37,-143920,-545020,29330,1,1
100254,883,1346,-62,-82950,-549710,-20020,1,1
100274,1016,1600,-49,-21070,-480410,-123060,1,1
100294,1052,1628,-61,-3290,-421540,-123690,1,1
100314,964,1418,-56,28770,-369530,-98910,1,1
100334,843,1199,-33,40250,-288890,-96110,1,1
100354,776,1086,-10,54740,-213220,-108920,1,1
100374,791,1107,-26,90580,-168630,-133280,1,1
100394,822,1171,-35,126770,-126140,-160790,1,1
100414,820,1196,-25,142450,-58450,-166950,1,1
100434,778,1131,-20,164780,4060,-129780,1,1
100454,718,1018,-25,196140,53270,-75740,1,1
100474,641,890,-31,219170,106260,-40180,1,1
100494,545,764,-10,230790,168280,-21980,1,1
100514,472,666,-13,255150,208180,-9030,1,1
100534,428,599,-18,286930,229740,8120,1,1
100554,394,555,-28,305830,257530,25830,1,1
100574,359,514,-28,311290,295890,38990,1,1
100594,330,487,-28,308980,338800,48720,1,1
100614,302,459,-20,306460,374570,55510,1,1
100634,290,436,-19,304990,399280,56140,1,1
100654,282,425,-10,306810,411110,41160,1,1
100674,302,448,-7,313460,411740,5740,1,1
100694,337,498,-15,327600,401030,-42770,1,1
100714,381,575,-20,335160,399630,-96460,1,1
100734,458,717,-13,336630,406910,-151620,1,1
100754,563,925,-8,340900,413210,-203420,1,1
100774,720,1225,-21,358960,405160,-242690,1,1
100794,844,1453,-27,376950,395500,-245420,1,1
100814,828,1431,6,373800,405230,-186970,1,1
100834,725,1227,42,371280,402710,-95760,1,1
100854,665,1076,41,396970,352730,-35210,1,1
100874,667,1064,36,431410,282380,-35630,1,1
100894,748,1205,33,444430,228900,-72310,1,1
100914,871,1414,24,435750,192360,-96670,1,1
100934,985,1605,23,410690,173250,-78120,1,1
100954,1010,1667,50,371560,171850,-26880,1,1
100974,925,1507,76,335930,163800,40530,1,1
100994,841,1317,80,320320,125370,106820,1,1
101014,800,1216,63,312970,69580,128310,1,1
101034,769,1172,63,287490,27720,102970,1,1
101054,740,1140,87,230930,16380,84560,1,1
101074,737,1129,95,169960,3990,87220,1,1
101094,740,1128,89,135030,-42910,90370,1,1
101114,721,1094,79,112770,-104650,88830,1,1
101134,668,1001,67,78260,-152320,84700,1,1
101154,590,876,71,29820,-182210,80990,1,1
101174,520,774,71,-23940,-203980,75740,1,1
101194,459,686,68,-69790,-234850,67340,1,1
101214,420,627,54,-109340,-272860,54740,1,1
101234,390,591,39,-147000,-310800,36890,1,1
101254,368,568,25,-190400,-337120,12600,1,1
101274,345,556,22,-241640,-348320,-11130,1,1
101294,321,546,16,-294350,-352030,-24640,1,1
101314,304,543,13,-337330,-363020,-20930,1,1
101334,301,549,1,-365120,-386330,-3430,1,1
101354,321,580,-12,-378560,-417760,17920,1,1
101374,362,642,-17,-384020,-446390,34440,1,1
101394,419,739,-16,-384230,-467810,42560,1,1
101414,504,894,-10,-376110,-486780,45710,1,1
101434,600,1056,-12,-353990,-512330,51450,1,1
101454,709,1227,-25,-316400,-547820,61390,1,1
101474,782,1320,-48,-269710,-583940,69440,1,1
101494,778,1283,-50,-225960,-600950,73920,1,1
101514,593,1253,135,-197610,-585830,78540,1,1
101534,1299,-1108,-459,-170240,-561330,96530,1,1
101554,1997,1997,-1840,507360,-799260,331310,1,1
101574,-120,1466,375,1325170,-232190,121870,1,1
101594,399,1540,150,85750,1319850,-324660,1,1
101614,632,1446,-48,245070,975520,-309960,1,1
101634,264,464,187,293720,611590,-194880,1,1
101654,216,284,130,204190,556500,141610,1,1
101674,447,535,-217,405090,256200,14000,1,1
101694,298,448,308,590660,-31360,-335370,1,1
101714,739,1478,-100,382760,115710,-553490,1,1
101734,428,455,195,119280,311990,-349160,1,1
101754,903,1399,-185,-50470,455700,157920,1,1
101774,567,1090,96,122920,338660,99470,1,1
101794,622,1096,-149,-11620,486080,159950,1,1
101814,-694,1540,-315,-42770,440720,252280,1,1
101834,1252,659,-415,88200,516180,34930,1,1
101854,517,803,167,87710,391300,-125580,1,1
101874,109,935,20,103600,-4200,-20930,1,1
101894,384,953,-222,88830,-125860,65940,1,1
101914,552,882,-32,-19530,-266490,17430,1,1
101934,582,821,32,-9100,-257320,-12320,1,1
101954,340,892,-168,-25200,-177660,-19950,1,1
101974,465,852,-184,-1190,-20860,13720,1,1
101994,406,893,-154,-30590,16730,-280,1,1
102014,444,878,-96,-4900,-14280,-420,1,1
102034,476,858,-89,3290,-26600,3850,1,1
102054,452,886,-91,6300,-5180,-2100,1,1
102074,453,909,-102,6090,14770,-1470,1,1
